round,noise,prob_end,A_cum_payoff,B_cum_payoff,A_last_1,B_last_1,A_last_2,B_last_2,A_last_3,B_last_3,A_last_4,B_last_4,A_last_5,B_last_5,A_last_6,B_last_6,A_last_7,B_last_7,A_next_move
7,0.0599,0.0125,21,16,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0
8,0.0599,0.0125,21,21,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1
9,0.0599,0.0125,22,22,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
10,0.0599,0.0125,23,23,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
11,0.0599,0.0125,24,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12,0.0599,0.0125,25,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13,0.0599,0.0125,26,26,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14,0.0599,0.0125,27,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,0.0599,0.0125,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.0599,0.0125,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0599,0.0125,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.0599,0.0125,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.0599,0.0125,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.0599,0.0125,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.0599,0.0125,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.0599,0.0125,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0599,0.0125,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.0599,0.0125,41,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.0599,0.0125,41,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26,0.0599,0.0125,42,42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27,0.0599,0.0125,43,43,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28,0.0599,0.0125,44,44,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29,0.0599,0.0125,45,45,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30,0.0599,0.0125,45,50,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
31,0.0599,0.0125,46,51,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32,0.0599,0.0125,47,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,0.0599,0.0125,48,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,0.0599,0.0125,49,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0.0599,0.0125,50,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,0.0599,0.0125,51,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0.0599,0.0125,52,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.0599,0.0125,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.0599,0.0125,54,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0.0599,0.0125,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.0599,0.0125,60,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0599,0.0125,60,65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43,0.0599,0.0125,61,66,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7,0.01,0.0367,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,0.01,0.0367,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,0.01,0.0367,30,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,0.01,0.0367,33,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,0.01,0.0367,36,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,0.01,0.0367,39,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,0.01,0.0367,42,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,0.01,0.0367,45,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,0.01,0.0367,48,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,0.01,0.0367,51,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,0.01,0.0367,54,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18,0.01,0.0367,57,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,0.01,0.0367,60,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,0.01,0.0367,63,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,0.01,0.0367,66,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22,0.01,0.0367,69,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,0.01,0.0367,72,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,0.01,0.0367,75,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,0.01,0.0367,78,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,0.01,0.0367,81,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,0.01,0.0367,84,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,0.01,0.0367,87,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,0.01,0.0367,90,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,0.01,0.0367,93,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,0.01,0.0367,96,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,0.01,0.0367,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,0.01,0.0367,102,102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,0.01,0.0367,105,105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,0.01,0.0367,108,108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,0.01,0.0367,111,111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,0.01,0.0367,114,114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,0.01,0.0367,117,117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,0.01,0.0367,120,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,0.01,0.0367,123,123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.01,0.0367,126,126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,0.01,0.0367,129,129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,0.01,0.0367,132,132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,0.01,0.0367,135,135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,0.01,0.0367,138,138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0.01,0.0367,141,141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,0.01,0.0367,144,144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,0.01,0.0367,147,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,0.01,0.0367,150,150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,0.01,0.0367,153,153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,0.01,0.0367,156,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,0.01,0.0367,159,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0.01,0.0367,162,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,0.01,0.0367,165,165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,0.01,0.0367,168,168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,0.01,0.0367,171,171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,0.01,0.0367,174,174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,0.01,0.0367,177,177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.01,0.0367,180,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.01,0.0367,183,183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,0.01,0.0367,186,186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,0.01,0.0367,189,189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,0.01,0.0367,192,192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,0.01,0.0367,195,195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,0.01,0.0367,198,198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,0.0001,0.0794,20,20,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0
7,0.0304,0.042,21,26,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
8,0.0304,0.042,22,27,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0
9,0.0304,0.042,27,27,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0
10,0.0304,0.042,27,32,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1
11,0.0304,0.042,28,33,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0
12,0.0304,0.042,33,33,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
13,0.0304,0.042,33,38,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
7,0.0612,0.0112,26,16,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
8,0.0612,0.0112,26,21,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1
9,0.0612,0.0112,31,21,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0
10,0.0612,0.0112,32,22,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0
11,0.0612,0.0112,33,23,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
12,0.0612,0.0112,34,24,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
13,0.0612,0.0112,39,24,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
14,0.0612,0.0112,42,27,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
15,0.0612,0.0112,42,32,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
16,0.0612,0.0112,47,32,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
17,0.0612,0.0112,48,33,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
18,0.0612,0.0112,49,34,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
19,0.0612,0.0112,49,39,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1
20,0.0612,0.0112,54,39,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0
21,0.0612,0.0112,57,42,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1
22,0.0612,0.0112,60,45,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
23,0.0612,0.0112,63,48,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
24,0.0612,0.0112,66,51,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
25,0.0612,0.0112,69,54,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
26,0.0612,0.0112,72,57,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
27,0.0612,0.0112,75,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,0.0612,0.0112,78,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,0.0612,0.0112,81,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,0.0612,0.0112,84,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,0.0612,0.0112,84,74,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
32,0.0612,0.0112,89,74,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
33,0.0612,0.0112,89,79,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
34,0.0612,0.0112,92,82,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
35,0.0612,0.0112,95,85,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
36,0.0612,0.0112,98,88,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
37,0.0612,0.0112,101,91,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
38,0.0612,0.0112,104,94,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
39,0.0612,0.0112,105,95,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
40,0.0612,0.0112,106,96,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
41,0.0612,0.0112,107,97,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
7,0.0366,0.0365,20,20,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
8,0.0366,0.0365,20,25,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
9,0.0366,0.0365,25,25,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
10,0.0366,0.0365,25,30,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
11,0.0366,0.0365,30,30,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
12,0.0366,0.0365,30,35,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
13,0.0366,0.0365,35,35,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
14,0.0366,0.0365,35,40,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
15,0.0366,0.0365,40,40,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0
16,0.0366,0.0365,40,45,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1
7,0.0618,0.0306,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,0.0618,0.0306,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,0.0618,0.0306,30,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,0.0618,0.0306,33,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,0.0618,0.0306,36,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,0.0618,0.0306,36,41,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
13,0.0618,0.0306,41,41,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
14,0.0618,0.0306,44,44,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
15,0.0618,0.0306,44,49,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
16,0.0618,0.0306,49,49,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0
17,0.0618,0.0306,52,52,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1
18,0.0618,0.0306,52,57,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
19,0.0618,0.0306,53,58,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0
20,0.0618,0.0306,54,59,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0
21,0.0618,0.0306,59,59,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0
22,0.0618,0.0306,60,60,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
23,0.0618,0.0306,61,61,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
24,0.0618,0.0306,62,62,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25,0.0618,0.0306,63,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,0.0618,0.0306,64,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,0.0618,0.0306,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0.0618,0.0306,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.0618,0.0306,66,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,0.0618,0.0306,67,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,0.0618,0.0306,68,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,0.0618,0.0306,69,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,0.0618,0.0306,70,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,0.0618,0.0306,71,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0.0618,0.0306,72,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0.0618,0.0306,73,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.0618,0.0306,74,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.0618,0.0306,75,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.0618,0.0306,76,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0.0618,0.0306,77,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.0618,0.0306,78,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0618,0.0306,81,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0.0618,0.0306,81,91,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
44,0.0618,0.0306,82,92,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
45,0.0618,0.0306,83,93,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
46,0.0618,0.0306,84,94,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
47,0.0618,0.0306,85,95,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
48,0.0618,0.0306,86,96,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
7,0.0592,0.0037,28,18,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
8,0.0592,0.0037,28,23,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
9,0.0592,0.0037,33,23,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0
10,0.0592,0.0037,34,24,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0
11,0.0592,0.0037,35,25,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0
12,0.0592,0.0037,40,25,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
13,0.0592,0.0037,41,26,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
14,0.0592,0.0037,42,27,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
15,0.0592,0.0037,43,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16,0.0592,0.0037,44,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,0.0592,0.0037,45,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,0.0592,0.0037,46,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,0.0592,0.0037,47,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.0592,0.0037,52,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.0592,0.0037,53,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,0.0592,0.0037,54,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,0.0592,0.0037,59,34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,0.0592,0.0037,60,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25,0.0592,0.0037,61,36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26,0.0592,0.0037,62,37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27,0.0592,0.0037,63,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,0.0592,0.0037,64,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,0.0592,0.0037,65,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,0.0592,0.0037,66,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.0592,0.0037,67,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.0592,0.0037,67,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,0.0592,0.0037,72,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34,0.0592,0.0037,73,48,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35,0.0592,0.0037,78,48,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
36,0.0592,0.0037,79,49,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
37,0.0592,0.0037,80,50,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
38,0.0592,0.0037,81,51,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
39,0.0592,0.0037,82,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0.0592,0.0037,83,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,0.0592,0.0037,84,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,0.0592,0.0037,85,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.0592,0.0037,86,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0.0592,0.0037,87,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.0592,0.0037,88,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.0592,0.0037,89,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.0592,0.0037,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.0592,0.0037,91,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.0592,0.0037,92,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.0592,0.0037,93,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.0592,0.0037,98,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.0592,0.0037,99,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0.0592,0.0037,100,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,0.0592,0.0037,101,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,0.0592,0.0037,102,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,0.0592,0.0037,102,72,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
57,0.0592,0.0037,107,72,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
58,0.0592,0.0037,108,73,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59,0.0592,0.0037,109,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
60,0.0592,0.0037,110,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
61,0.0592,0.0037,111,76,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
62,0.0592,0.0037,112,77,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
63,0.0592,0.0037,113,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,0.0592,0.0037,114,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0.0592,0.0037,115,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.0592,0.0037,116,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0.0592,0.0037,117,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0.0592,0.0037,118,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.0592,0.0037,119,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.0592,0.0037,120,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.0592,0.0037,121,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0.0592,0.0037,122,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0.0592,0.0037,123,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0.0592,0.0037,124,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.0592,0.0037,125,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0.0592,0.0037,126,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.0592,0.0037,127,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0.0592,0.0037,128,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0.0592,0.0037,129,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.0592,0.0037,130,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0.0592,0.0037,131,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0.0592,0.0037,132,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0.0592,0.0037,133,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0.0592,0.0037,134,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0.0592,0.0037,135,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0.0592,0.0037,136,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0.0592,0.0037,137,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0.0592,0.0037,138,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0.0592,0.0037,139,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.0592,0.0037,140,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0.0592,0.0037,141,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0.0592,0.0037,141,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,0.0592,0.0037,146,111,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
94,0.0592,0.0037,147,112,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
95,0.0592,0.0037,148,113,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
96,0.0592,0.0037,149,114,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
97,0.0592,0.0037,150,115,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
98,0.0592,0.0037,151,116,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
99,0.0592,0.0037,152,117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,0.0592,0.0037,153,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0.0592,0.0037,153,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,0.0592,0.0037,158,123,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
103,0.0592,0.0037,159,124,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
104,0.0592,0.0037,160,125,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
105,0.0592,0.0037,161,126,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
106,0.0592,0.0037,162,127,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
107,0.0592,0.0037,163,128,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
108,0.0592,0.0037,164,129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109,0.0592,0.0037,165,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0.0592,0.0037,166,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0.0592,0.0037,167,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0.0592,0.0037,167,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,0.0592,0.0037,172,137,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
114,0.0592,0.0037,172,142,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
115,0.0592,0.0037,177,142,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
116,0.0592,0.0037,178,143,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
117,0.0592,0.0037,179,144,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
118,0.0592,0.0037,180,145,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
